Date,time,measured_HS,modelled_HS,SWE,LWC,rain_rate,snow_rate,snowpack_runoff,subl,evap,winderosion,deltaSWE,massbalance,mass_in,mass_out
20080529,1500,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080529,1800,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080529,2100,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080530,0000,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080530,0300,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080530,0600,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080530,0900,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080530,1200,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080530,1500,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080530,1800,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080530,2100,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080531,0000,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080531,0300,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080531,0600,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080531,0900,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080531,1200,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080531,1500,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080531,1800,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080531,2100,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
20080601,0000,-99900.00,-0.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0
